,symbol,date,price
32,META,2022-03-17,207.83999633789062
33,META,2022-03-18,216.49000549316406
34,META,2022-03-21,211.49000549316406
35,META,2022-03-22,216.64999389648438
36,META,2022-03-23,213.4600067138672
37,META,2022-03-24,219.57000732421875
38,META,2022-03-25,221.82000732421875
39,META,2022-03-28,223.58999633789062
40,META,2022-03-29,229.86000061035156
41,META,2022-03-30,227.85000610351562
42,META,2022-03-31,222.36000061035156
43,META,2022-04-01,224.85000610351562
44,META,2022-04-04,233.88999938964844
45,META,2022-04-05,231.83999633789062
46,META,2022-04-06,223.3000030517578
47,META,2022-04-07,222.9499969482422
48,META,2022-04-08,222.3300018310547
49,META,2022-04-11,216.4600067138672
50,META,2022-04-12,214.13999938964844
51,META,2022-04-13,214.99000549316406
52,META,2022-04-14,210.17999267578125
53,META,2022-04-18,210.77000427246094
54,META,2022-04-19,217.30999755859375
55,META,2022-04-20,200.4199981689453
56,META,2022-04-21,188.07000732421875
57,META,2022-04-22,184.11000061035156
58,META,2022-04-25,186.99000549316406
59,META,2022-04-26,180.9499969482422
60,META,2022-04-27,174.9499969482422
61,META,2022-04-28,205.72999572753906
62,META,2022-04-29,200.47000122070312
63,META,2022-05-02,211.1300048828125
64,META,2022-05-03,212.02999877929688
65,META,2022-05-04,223.41000366210938
66,META,2022-05-05,208.27999877929688
67,META,2022-05-06,203.77000427246094
68,META,2022-05-09,196.2100067138672
69,META,2022-05-10,197.64999389648438
70,META,2022-05-11,188.74000549316406
71,META,2022-05-12,191.24000549316406
72,META,2022-05-13,198.6199951171875
73,META,2022-05-16,200.0399932861328
74,META,2022-05-17,202.6199951171875
75,META,2022-05-18,192.24000549316406
76,META,2022-05-19,191.2899932861328
77,META,2022-05-20,193.5399932861328
78,META,2022-05-23,196.22999572753906
79,META,2022-05-24,181.27999877929688
80,META,2022-05-25,183.8300018310547
81,META,2022-05-26,191.6300048828125
82,META,2022-05-27,195.1300048828125
83,META,2022-05-31,193.63999938964844
84,META,2022-06-01,188.63999938964844
85,META,2022-06-02,198.86000061035156
86,META,2022-06-03,190.77999877929688
87,META,2022-06-06,194.25
88,META,2022-06-07,195.64999389648438
89,META,2022-06-08,196.63999938964844
90,META,2022-06-09,184.0
91,META,2022-06-10,175.57000732421875
92,META,2022-06-13,164.25999450683594
93,META,2022-06-14,163.72999572753906
94,META,2022-06-15,169.35000610351562
95,META,2022-06-16,160.8699951171875
96,META,2022-06-17,163.74000549316406
97,META,2022-06-21,157.0500030517578
98,META,2022-06-22,155.85000610351562
99,META,2022-06-23,158.75
100,META,2022-06-24,170.16000366210938
101,META,2022-06-27,169.49000549316406
102,META,2022-06-28,160.67999267578125
103,META,2022-06-29,163.94000244140625
104,META,2022-06-30,161.25
105,META,2022-07-01,160.02999877929688
106,META,2022-07-05,168.19000244140625
107,META,2022-07-06,169.77000427246094
108,META,2022-07-07,172.19000244140625
109,META,2022-07-08,170.8800048828125
110,META,2022-07-11,162.8800048828125
111,META,2022-07-12,163.27000427246094
112,META,2022-07-13,163.49000549316406
113,META,2022-07-14,158.0500030517578
114,META,2022-07-15,164.6999969482422
115,META,2022-07-18,167.22999572753906
116,META,2022-07-19,175.77999877929688
117,META,2022-07-20,183.08999633789062
118,META,2022-07-21,183.1699981689453
119,META,2022-07-22,169.27000427246094
120,META,2022-07-25,166.64999389648438
121,META,2022-07-26,159.14999389648438
122,META,2022-07-27,169.5800018310547
123,META,2022-07-28,160.72000122070312
124,META,2022-07-29,159.10000610351562
125,META,2022-08-01,159.92999267578125
126,META,2022-08-02,160.19000244140625
127,META,2022-08-03,168.8000030517578
128,META,2022-08-04,170.57000732421875
129,META,2022-08-05,167.11000061035156
130,META,2022-08-08,170.25
131,META,2022-08-09,168.52999877929688
132,META,2022-08-10,178.33999633789062
133,META,2022-08-11,177.49000549316406
134,META,2022-08-12,180.5
135,META,2022-08-15,180.88999938964844
136,META,2022-08-16,179.47000122070312
137,META,2022-08-17,174.85000610351562
138,META,2022-08-18,174.66000366210938
139,META,2022-08-19,167.9600067138672
140,META,2022-08-22,163.0500030517578
141,META,2022-08-23,161.11000061035156
142,META,2022-08-24,163.25999450683594
143,META,2022-08-25,168.77999877929688
144,META,2022-08-26,161.77999877929688
145,META,2022-08-29,159.1699981689453
146,META,2022-08-30,157.16000366210938
147,META,2022-08-31,162.92999267578125
148,META,2022-09-01,165.36000061035156
149,META,2022-09-02,160.32000732421875
150,META,2022-09-06,158.5399932861328
151,META,2022-09-07,160.38999938964844
152,META,2022-09-08,162.05999755859375
153,META,2022-09-09,169.14999389648438
154,META,2022-09-12,168.9600067138672
155,META,2022-09-13,153.1300048828125
156,META,2022-09-14,151.47000122070312
157,META,2022-09-15,149.5500030517578
158,META,2022-09-16,146.2899932861328
159,META,2022-09-19,148.02000427246094
160,META,2022-09-20,146.08999633789062
161,META,2022-09-21,142.1199951171875
162,META,2022-09-22,142.82000732421875
163,META,2022-09-23,140.41000366210938
164,META,2022-09-26,136.3699951171875
165,META,2022-09-27,134.39999389648438
166,META,2022-09-28,141.61000061035156
167,META,2022-09-29,136.41000366210938
168,META,2022-09-30,135.67999267578125
169,META,2022-10-03,138.61000061035156
170,META,2022-10-04,140.27999877929688
171,META,2022-10-05,138.97999572753906
172,META,2022-10-06,139.07000732421875
173,META,2022-10-07,133.4499969482422
174,META,2022-10-10,133.7899932861328
175,META,2022-10-11,128.5399932861328
176,META,2022-10-12,127.5
177,META,2022-10-13,130.2899932861328
178,META,2022-10-14,126.76000213623047
179,META,2022-10-17,134.0399932861328
180,META,2022-10-18,132.8000030517578
181,META,2022-10-19,133.22999572753906
182,META,2022-10-20,131.52999877929688
183,META,2022-10-21,130.00999450683594
184,META,2022-10-24,129.72000122070312
185,META,2022-10-25,137.50999450683594
186,META,2022-10-26,129.82000732421875
187,META,2022-10-27,97.94000244140625
188,META,2022-10-28,99.19999694824219
189,META,2022-10-31,93.16000366210938
190,META,2022-11-01,95.19999694824219
191,META,2022-11-02,90.54000091552734
192,META,2022-11-03,88.91000366210938
193,META,2022-11-04,90.79000091552734
194,META,2022-11-07,96.72000122070312
195,META,2022-11-08,96.47000122070312
196,META,2022-11-09,101.47000122070312
197,META,2022-11-10,111.87000274658203
198,META,2022-11-11,113.0199966430664
199,META,2022-11-14,114.22000122070312
200,META,2022-11-15,117.08000183105469
201,META,2022-11-16,113.2300033569336
202,META,2022-11-17,111.44999694824219
203,META,2022-11-18,112.05000305175781
0,GOOGL,2022-01-31,135.30349731445312
1,GOOGL,2022-02-01,137.6439971923828
2,GOOGL,2022-02-02,148.0
3,GOOGL,2022-02-03,143.08999633789062
4,GOOGL,2022-02-04,143.29299926757812
5,GOOGL,2022-02-07,139.2010040283203
6,GOOGL,2022-02-08,139.3990020751953
7,GOOGL,2022-02-09,141.5919952392578
8,GOOGL,2022-02-10,138.6199951171875
9,GOOGL,2022-02-11,134.28250122070312
10,GOOGL,2022-02-14,135.5260009765625
11,GOOGL,2022-02-15,136.60850524902344
12,GOOGL,2022-02-16,137.73800659179688
13,GOOGL,2022-02-17,132.53900146484375
14,GOOGL,2022-02-18,130.4029998779297
15,GOOGL,2022-02-22,129.81350708007812
16,GOOGL,2022-02-23,127.58799743652344
17,GOOGL,2022-02-24,132.6909942626953
18,GOOGL,2022-02-25,134.45950317382812
19,GOOGL,2022-02-28,135.0570068359375
20,GOOGL,2022-03-01,134.06149291992188
21,GOOGL,2022-03-02,134.57150268554688
22,GOOGL,2022-03-03,133.89950561523438
23,GOOGL,2022-03-04,131.906494140625
24,GOOGL,2022-03-07,126.37850189208984
25,GOOGL,2022-03-08,127.10449981689453
26,GOOGL,2022-03-09,133.4199981689453
27,GOOGL,2022-03-10,132.42950439453125
28,GOOGL,2022-03-11,129.87049865722656
29,GOOGL,2022-03-14,125.95099639892578
30,GOOGL,2022-03-15,129.197998046875
31,GOOGL,2022-03-16,133.28050231933594
32,GOOGL,2022-03-17,133.83900451660156
33,GOOGL,2022-03-18,136.12550354003906
34,GOOGL,2022-03-21,136.10150146484375
35,GOOGL,2022-03-22,139.8679962158203
36,GOOGL,2022-03-23,138.27549743652344
37,GOOGL,2022-03-24,141.57200622558594
38,GOOGL,2022-03-25,141.67300415039062
39,GOOGL,2022-03-28,141.45550537109375
40,GOOGL,2022-03-29,142.5054931640625
41,GOOGL,2022-03-30,141.93850708007812
42,GOOGL,2022-03-31,139.0675048828125
43,GOOGL,2022-04-01,140.15049743652344
44,GOOGL,2022-04-04,142.97149658203125
45,GOOGL,2022-04-05,140.59100341796875
46,GOOGL,2022-04-06,136.54800415039062
47,GOOGL,2022-04-07,135.8885040283203
48,GOOGL,2022-04-08,133.28750610351562
49,GOOGL,2022-04-11,128.82350158691406
50,GOOGL,2022-04-12,127.7145004272461
51,GOOGL,2022-04-13,129.8939971923828
52,GOOGL,2022-04-14,126.7300033569336
53,GOOGL,2022-04-18,127.67649841308594
54,GOOGL,2022-04-19,130.00900268554688
55,GOOGL,2022-04-20,128.0399932861328
56,GOOGL,2022-04-21,124.81449890136719
57,GOOGL,2022-04-22,119.635498046875
58,GOOGL,2022-04-25,123.0739974975586
59,GOOGL,2022-04-26,118.6500015258789
60,GOOGL,2022-04-27,114.29450225830078
61,GOOGL,2022-04-28,118.52249908447266
62,GOOGL,2022-04-29,114.1094970703125
63,GOOGL,2022-05-02,116.58300018310547
64,GOOGL,2022-05-03,117.33399963378906
65,GOOGL,2022-05-04,122.26100158691406
66,GOOGL,2022-05-05,116.50550079345703
67,GOOGL,2022-05-06,115.74649810791016
68,GOOGL,2022-05-09,112.51100158691406
69,GOOGL,2022-05-10,114.3949966430664
70,GOOGL,2022-05-11,113.60250091552734
71,GOOGL,2022-05-12,112.84400177001953
72,GOOGL,2022-05-13,116.05049896240234
73,GOOGL,2022-05-16,114.44499969482422
74,GOOGL,2022-05-17,116.4729995727539
75,GOOGL,2022-05-18,111.89949798583984
76,GOOGL,2022-05-19,110.38400268554688
77,GOOGL,2022-05-20,108.90799713134766
78,GOOGL,2022-05-23,111.48799896240234
79,GOOGL,2022-05-24,105.97000122070312
80,GOOGL,2022-05-25,105.80500030517578
81,GOOGL,2022-05-26,107.7925033569336
82,GOOGL,2022-05-27,112.31649780273438
83,GOOGL,2022-05-31,113.76200103759766
84,GOOGL,2022-06-01,113.89199829101562
85,GOOGL,2022-06-02,117.62249755859375
86,GOOGL,2022-06-03,114.54100036621094
87,GOOGL,2022-06-06,116.82050323486328
88,GOOGL,2022-06-07,117.14949798583984
89,GOOGL,2022-06-08,117.19400024414062
90,GOOGL,2022-06-09,114.83550262451172
91,GOOGL,2022-06-10,111.1614990234375
92,GOOGL,2022-06-13,106.39250183105469
93,GOOGL,2022-06-14,106.71549987792969
94,GOOGL,2022-06-15,109.7645034790039
95,GOOGL,2022-06-16,106.03350067138672
96,GOOGL,2022-06-17,107.14350128173828
97,GOOGL,2022-06-21,111.54399871826172
98,GOOGL,2022-06-22,111.48750305175781
99,GOOGL,2022-06-23,112.24199676513672
100,GOOGL,2022-06-24,117.9749984741211
101,GOOGL,2022-06-27,115.83350372314453
102,GOOGL,2022-06-28,112.00749969482422
103,GOOGL,2022-06-29,111.70149993896484
104,GOOGL,2022-06-30,108.96299743652344
105,GOOGL,2022-07-01,108.73750305175781
106,GOOGL,2022-07-05,113.26300048828125
107,GOOGL,2022-07-06,114.5719985961914
108,GOOGL,2022-07-07,118.78299713134766
109,GOOGL,2022-07-08,119.35350036621094
110,GOOGL,2022-07-11,115.67649841308594
111,GOOGL,2022-07-12,114.02050018310547
112,GOOGL,2022-07-13,111.35350036621094
113,GOOGL,2022-07-14,110.36750030517578
114,GOOGL,2022-07-15,111.77749633789062
115,GOOGL,2022-07-18,109.02999877929688
116,GOOGL,2022-07-19,113.80999755859375
117,GOOGL,2022-07-20,113.9000015258789
118,GOOGL,2022-07-21,114.33999633789062
119,GOOGL,2022-07-22,107.9000015258789
120,GOOGL,2022-07-25,107.51000213623047
121,GOOGL,2022-07-26,105.0199966430664
122,GOOGL,2022-07-27,113.05999755859375
123,GOOGL,2022-07-28,114.22000122070312
124,GOOGL,2022-07-29,116.31999969482422
125,GOOGL,2022-08-01,114.86000061035156
126,GOOGL,2022-08-02,115.12999725341797
127,GOOGL,2022-08-03,118.08000183105469
128,GOOGL,2022-08-04,118.19000244140625
129,GOOGL,2022-08-05,117.47000122070312
130,GOOGL,2022-08-08,117.30000305175781
131,GOOGL,2022-08-09,116.62999725341797
132,GOOGL,2022-08-10,119.69999694824219
133,GOOGL,2022-08-11,118.83999633789062
134,GOOGL,2022-08-12,121.68000030517578
135,GOOGL,2022-08-15,122.08000183105469
136,GOOGL,2022-08-16,121.69999694824219
137,GOOGL,2022-08-17,119.55000305175781
138,GOOGL,2022-08-18,120.16999816894531
139,GOOGL,2022-08-19,117.20999908447266
140,GOOGL,2022-08-22,114.23999786376953
141,GOOGL,2022-08-23,113.86000061035156
142,GOOGL,2022-08-24,113.69000244140625
143,GOOGL,2022-08-25,116.6500015258789
144,GOOGL,2022-08-26,110.33999633789062
145,GOOGL,2022-08-29,109.41999816894531
146,GOOGL,2022-08-30,108.94000244140625
147,GOOGL,2022-08-31,108.22000122070312
148,GOOGL,2022-09-01,109.73999786376953
149,GOOGL,2022-09-02,107.8499984741211
150,GOOGL,2022-09-06,106.80999755859375
151,GOOGL,2022-09-07,109.44999694824219
152,GOOGL,2022-09-08,108.37999725341797
153,GOOGL,2022-09-09,110.6500015258789
154,GOOGL,2022-09-12,110.86000061035156
155,GOOGL,2022-09-13,104.31999969482422
156,GOOGL,2022-09-14,105.0
157,GOOGL,2022-09-15,102.91000366210938
158,GOOGL,2022-09-16,102.80000305175781
159,GOOGL,2022-09-19,103.06999969482422
160,GOOGL,2022-09-20,101.13999938964844
161,GOOGL,2022-09-21,99.27999877929688
162,GOOGL,2022-09-22,100.13999938964844
163,GOOGL,2022-09-23,98.73999786376953
164,GOOGL,2022-09-26,98.16999816894531
165,GOOGL,2022-09-27,97.5
166,GOOGL,2022-09-28,100.05000305175781
167,GOOGL,2022-09-29,97.41999816894531
168,GOOGL,2022-09-30,95.6500015258789
169,GOOGL,2022-10-03,98.63999938964844
170,GOOGL,2022-10-04,101.63999938964844
171,GOOGL,2022-10-05,101.43000030517578
172,GOOGL,2022-10-06,101.41999816894531
173,GOOGL,2022-10-07,98.68000030517578
174,GOOGL,2022-10-10,97.86000061035156
175,GOOGL,2022-10-11,97.18000030517578
176,GOOGL,2022-10-12,97.55999755859375
177,GOOGL,2022-10-13,99.05999755859375
178,GOOGL,2022-10-14,96.55999755859375
179,GOOGL,2022-10-17,99.97000122070312
180,GOOGL,2022-10-18,100.7699966430664
181,GOOGL,2022-10-19,99.62999725341797
182,GOOGL,2022-10-20,99.97000122070312
183,GOOGL,2022-10-21,101.12999725341797
184,GOOGL,2022-10-24,102.5199966430664
185,GOOGL,2022-10-25,104.4800033569336
186,GOOGL,2022-10-26,94.93000030517578
187,GOOGL,2022-10-27,92.22000122070312
188,GOOGL,2022-10-28,96.29000091552734
189,GOOGL,2022-10-31,94.51000213623047
190,GOOGL,2022-11-01,90.47000122070312
191,GOOGL,2022-11-02,86.97000122070312
192,GOOGL,2022-11-03,83.43000030517578
193,GOOGL,2022-11-04,86.58000183105469
194,GOOGL,2022-11-07,88.48999786376953
195,GOOGL,2022-11-08,88.9000015258789
196,GOOGL,2022-11-09,87.31999969482422
197,GOOGL,2022-11-10,93.94000244140625
198,GOOGL,2022-11-11,96.41000366210938
199,GOOGL,2022-11-14,95.69999694824219
200,GOOGL,2022-11-15,98.44000244140625
201,GOOGL,2022-11-16,98.8499984741211
202,GOOGL,2022-11-17,98.36000061035156
203,GOOGL,2022-11-18,97.43000030517578
0,GOOG,2022-01-31,135.69850158691406
1,GOOG,2022-02-01,137.8784942626953
2,GOOG,2022-02-02,148.0364990234375
3,GOOG,2022-02-03,142.65049743652344
4,GOOG,2022-02-04,143.01600646972656
5,GOOG,2022-02-07,138.93800354003906
6,GOOG,2022-02-08,139.21299743652344
7,GOOG,2022-02-09,141.4530029296875
8,GOOG,2022-02-10,138.6024932861328
9,GOOG,2022-02-11,134.1300048828125
10,GOOG,2022-02-14,135.3000030517578
11,GOOG,2022-02-15,136.42550659179688
12,GOOG,2022-02-16,137.4875030517578
13,GOOG,2022-02-17,132.30850219726562
14,GOOG,2022-02-18,130.46749877929688
15,GOOG,2022-02-22,129.40249633789062
16,GOOG,2022-02-23,127.58499908447266
17,GOOG,2022-02-24,132.67349243164062
18,GOOG,2022-02-25,134.51950073242188
19,GOOG,2022-02-28,134.89100646972656
20,GOOG,2022-03-01,134.16799926757812
21,GOOG,2022-03-02,134.75149536132812
22,GOOG,2022-03-03,134.30799865722656
23,GOOG,2022-03-04,132.1219940185547
24,GOOG,2022-03-07,126.4645004272461
25,GOOG,2022-03-08,127.27850341796875
26,GOOG,2022-03-09,133.86599731445312
27,GOOG,2022-03-10,132.6820068359375
28,GOOG,2022-03-11,130.47549438476562
29,GOOG,2022-03-14,126.74099731445312
30,GOOG,2022-03-15,129.66050720214844
31,GOOG,2022-03-16,133.6905059814453
32,GOOG,2022-03-17,134.60049438476562
33,GOOG,2022-03-18,136.80149841308594
34,GOOG,2022-03-21,136.47850036621094
35,GOOG,2022-03-22,140.27749633789062
36,GOOG,2022-03-23,138.5034942626953
37,GOOG,2022-03-24,141.31199645996094
38,GOOG,2022-03-25,141.52149963378906
39,GOOG,2022-03-28,141.9499969482422
40,GOOG,2022-03-29,143.25
41,GOOG,2022-03-30,142.64450073242188
42,GOOG,2022-03-31,139.64950561523438
43,GOOG,2022-04-01,140.6999969482422
44,GOOG,2022-04-04,143.6425018310547
45,GOOG,2022-04-05,141.06300354003906
46,GOOG,2022-04-06,137.17599487304688
47,GOOG,2022-04-07,136.46499633789062
48,GOOG,2022-04-08,134.010498046875
49,GOOG,2022-04-11,129.79649353027344
50,GOOG,2022-04-12,128.37449645996094
51,GOOG,2022-04-13,130.28599548339844
52,GOOG,2022-04-14,127.25299835205078
53,GOOG,2022-04-18,127.96099853515625
54,GOOG,2022-04-19,130.531005859375
55,GOOG,2022-04-20,128.24549865722656
56,GOOG,2022-04-21,124.9375
57,GOOG,2022-04-22,119.61399841308594
58,GOOG,2022-04-25,123.25
59,GOOG,2022-04-26,119.50599670410156
60,GOOG,2022-04-27,115.02050018310547
61,GOOG,2022-04-28,119.4114990234375
62,GOOG,2022-04-29,114.96649932861328
63,GOOG,2022-05-02,117.15699768066406
64,GOOG,2022-05-03,118.12950134277344
65,GOOG,2022-05-04,122.57499694824219
66,GOOG,2022-05-05,116.74649810791016
67,GOOG,2022-05-06,115.66000366210938
68,GOOG,2022-05-09,113.08399963378906
69,GOOG,2022-05-10,114.58450317382812
70,GOOG,2022-05-11,113.96099853515625
71,GOOG,2022-05-12,113.16100311279297
72,GOOG,2022-05-13,116.5155029296875
73,GOOG,2022-05-16,114.7925033569336
74,GOOG,2022-05-17,116.70149993896484
75,GOOG,2022-05-18,112.4010009765625
76,GOOG,2022-05-19,110.74549865722656
77,GOOG,2022-05-20,109.31300354003906
78,GOOG,2022-05-23,111.66649627685547
79,GOOG,2022-05-24,105.9260025024414
80,GOOG,2022-05-25,105.8395004272461
81,GOOG,2022-05-26,108.2959976196289
82,GOOG,2022-05-27,112.79900360107422
83,GOOG,2022-05-31,114.03900146484375
84,GOOG,2022-06-01,114.13700103759766
85,GOOG,2022-06-02,117.74600219726562
86,GOOG,2022-06-03,114.56400299072266
87,GOOG,2022-06-06,117.010498046875
88,GOOG,2022-06-07,117.22949981689453
89,GOOG,2022-06-08,117.23799896240234
90,GOOG,2022-06-09,114.91799926757812
91,GOOG,2022-06-10,111.42749786376953
92,GOOG,2022-06-13,106.87650299072266
93,GOOG,2022-06-14,107.19400024414062
94,GOOG,2022-06-15,110.3905029296875
95,GOOG,2022-06-16,106.63600158691406
96,GOOG,2022-06-17,107.8655014038086
97,GOOG,2022-06-21,112.01499938964844
98,GOOG,2022-06-22,112.03399658203125
99,GOOG,2022-06-23,112.68450164794922
100,GOOG,2022-06-24,118.53800201416016
101,GOOG,2022-06-27,116.62249755859375
102,GOOG,2022-06-28,112.57150268554688
103,GOOG,2022-06-29,112.25650024414062
104,GOOG,2022-06-30,109.37249755859375
105,GOOG,2022-07-01,109.08100128173828
106,GOOG,2022-07-05,113.88700103759766
107,GOOG,2022-07-06,115.2135009765625
108,GOOG,2022-07-07,119.30599975585938
109,GOOG,2022-07-08,120.16850280761719
110,GOOG,2022-07-11,116.52249908447266
111,GOOG,2022-07-12,114.84950256347656
112,GOOG,2022-07-13,112.18699645996094
113,GOOG,2022-07-14,111.44000244140625
114,GOOG,2022-07-15,112.76699829101562
115,GOOG,2022-07-18,109.91000366210938
116,GOOG,2022-07-19,114.62000274658203
117,GOOG,2022-07-20,114.69999694824219
118,GOOG,2022-07-21,115.04000091552734
119,GOOG,2022-07-22,108.36000061035156
120,GOOG,2022-07-25,108.20999908447266
121,GOOG,2022-07-26,105.44000244140625
122,GOOG,2022-07-27,113.5999984741211
123,GOOG,2022-07-28,114.58999633789062
124,GOOG,2022-07-29,116.63999938964844
125,GOOG,2022-08-01,115.4800033569336
126,GOOG,2022-08-02,115.9000015258789
127,GOOG,2022-08-03,118.77999877929688
128,GOOG,2022-08-04,118.87000274658203
129,GOOG,2022-08-05,118.22000122070312
130,GOOG,2022-08-08,118.13999938964844
131,GOOG,2022-08-09,117.5
132,GOOG,2022-08-10,120.6500015258789
133,GOOG,2022-08-11,119.81999969482422
134,GOOG,2022-08-12,122.6500015258789
135,GOOG,2022-08-15,122.87999725341797
136,GOOG,2022-08-16,122.51000213623047
137,GOOG,2022-08-17,120.31999969482422
138,GOOG,2022-08-18,120.86000061035156
139,GOOG,2022-08-19,118.12000274658203
140,GOOG,2022-08-22,115.06999969482422
141,GOOG,2022-08-23,114.7699966430664
142,GOOG,2022-08-24,114.69999694824219
143,GOOG,2022-08-25,117.69999694824219
144,GOOG,2022-08-26,111.30000305175781
145,GOOG,2022-08-29,110.33999633789062
146,GOOG,2022-08-30,109.91000366210938
147,GOOG,2022-08-31,109.1500015258789
148,GOOG,2022-09-01,110.55000305175781
149,GOOG,2022-09-02,108.68000030517578
150,GOOG,2022-09-06,107.4800033569336
151,GOOG,2022-09-07,110.4800033569336
152,GOOG,2022-09-08,109.41999816894531
153,GOOG,2022-09-09,111.77999877929688
154,GOOG,2022-09-12,111.87000274658203
155,GOOG,2022-09-13,105.30999755859375
156,GOOG,2022-09-14,105.87000274658203
157,GOOG,2022-09-15,103.9000015258789
158,GOOG,2022-09-16,103.62999725341797
159,GOOG,2022-09-19,103.8499984741211
160,GOOG,2022-09-20,101.83000183105469
161,GOOG,2022-09-21,100.01000213623047
162,GOOG,2022-09-22,100.56999969482422
163,GOOG,2022-09-23,99.16999816894531
164,GOOG,2022-09-26,98.80999755859375
165,GOOG,2022-09-27,98.08999633789062
166,GOOG,2022-09-28,100.73999786376953
167,GOOG,2022-09-29,98.08999633789062
168,GOOG,2022-09-30,96.1500015258789
169,GOOG,2022-10-03,99.30000305175781
170,GOOG,2022-10-04,102.41000366210938
171,GOOG,2022-10-05,102.22000122070312
172,GOOG,2022-10-06,102.23999786376953
173,GOOG,2022-10-07,99.56999969482422
174,GOOG,2022-10-10,98.70999908447266
175,GOOG,2022-10-11,98.05000305175781
176,GOOG,2022-10-12,98.30000305175781
177,GOOG,2022-10-13,99.70999908447266
178,GOOG,2022-10-14,97.18000030517578
179,GOOG,2022-10-17,100.77999877929688
180,GOOG,2022-10-18,101.38999938964844
181,GOOG,2022-10-19,100.29000091552734
182,GOOG,2022-10-20,100.52999877929688
183,GOOG,2022-10-21,101.4800033569336
184,GOOG,2022-10-24,102.97000122070312
185,GOOG,2022-10-25,104.93000030517578
186,GOOG,2022-10-26,94.81999969482422
187,GOOG,2022-10-27,92.5999984741211
188,GOOG,2022-10-28,96.58000183105469
189,GOOG,2022-10-31,94.66000366210938
190,GOOG,2022-11-01,90.5
191,GOOG,2022-11-02,87.06999969482422
192,GOOG,2022-11-03,83.48999786376953
193,GOOG,2022-11-04,86.69999694824219
194,GOOG,2022-11-07,88.6500015258789
195,GOOG,2022-11-08,88.91000366210938
196,GOOG,2022-11-09,87.4000015258789
197,GOOG,2022-11-10,94.16999816894531
198,GOOG,2022-11-11,96.7300033569336
199,GOOG,2022-11-14,96.02999877929688
200,GOOG,2022-11-15,98.72000122070312
201,GOOG,2022-11-16,98.98999786376953
202,GOOG,2022-11-17,98.5
203,GOOG,2022-11-18,97.80000305175781
0,BRK-B,2022-01-31,313.0199890136719
1,BRK-B,2022-02-01,313.9599914550781
2,BRK-B,2022-02-02,319.6000061035156
3,BRK-B,2022-02-03,315.2300109863281
4,BRK-B,2022-02-04,314.989990234375
5,BRK-B,2022-02-07,316.510009765625
6,BRK-B,2022-02-08,321.44000244140625
7,BRK-B,2022-02-09,322.3800048828125
8,BRK-B,2022-02-10,319.8500061035156
9,BRK-B,2022-02-11,319.1400146484375
10,BRK-B,2022-02-14,314.2799987792969
11,BRK-B,2022-02-15,316.20001220703125
12,BRK-B,2022-02-16,315.6499938964844
13,BRK-B,2022-02-17,313.54998779296875
14,BRK-B,2022-02-18,314.79998779296875
15,BRK-B,2022-02-22,314.1600036621094
16,BRK-B,2022-02-23,309.989990234375
17,BRK-B,2022-02-24,308.2799987792969
18,BRK-B,2022-02-25,319.239990234375
19,BRK-B,2022-02-28,321.45001220703125
20,BRK-B,2022-03-01,316.8399963378906
21,BRK-B,2022-03-02,323.6400146484375
22,BRK-B,2022-03-03,327.739990234375
23,BRK-B,2022-03-04,325.3399963378906
24,BRK-B,2022-03-07,322.7200012207031
25,BRK-B,2022-03-08,318.5199890136719
26,BRK-B,2022-03-09,325.3999938964844
27,BRK-B,2022-03-10,325.29998779296875
28,BRK-B,2022-03-11,326.6000061035156
29,BRK-B,2022-03-14,329.9800109863281
30,BRK-B,2022-03-15,332.54998779296875
31,BRK-B,2022-03-16,336.1099853515625
32,BRK-B,2022-03-17,344.9700012207031
33,BRK-B,2022-03-18,342.4100036621094
34,BRK-B,2022-03-21,349.6600036621094
35,BRK-B,2022-03-22,349.92999267578125
36,BRK-B,2022-03-23,348.1600036621094
37,BRK-B,2022-03-24,352.3699951171875
38,BRK-B,2022-03-25,358.760009765625
39,BRK-B,2022-03-28,359.57000732421875
40,BRK-B,2022-03-29,355.1199951171875
41,BRK-B,2022-03-30,357.6099853515625
42,BRK-B,2022-03-31,352.9100036621094
43,BRK-B,2022-04-01,351.8800048828125
44,BRK-B,2022-04-04,345.42999267578125
45,BRK-B,2022-04-05,344.79998779296875
46,BRK-B,2022-04-06,344.7099914550781
47,BRK-B,2022-04-07,346.510009765625
48,BRK-B,2022-04-08,353.1000061035156
49,BRK-B,2022-04-11,352.0199890136719
50,BRK-B,2022-04-12,349.739990234375
51,BRK-B,2022-04-13,346.2200012207031
52,BRK-B,2022-04-14,344.3299865722656
53,BRK-B,2022-04-18,346.6499938964844
54,BRK-B,2022-04-19,348.5
55,BRK-B,2022-04-20,348.82000732421875
56,BRK-B,2022-04-21,343.6000061035156
57,BRK-B,2022-04-22,335.55999755859375
58,BRK-B,2022-04-25,336.95001220703125
59,BRK-B,2022-04-26,330.6499938964844
60,BRK-B,2022-04-27,329.5799865722656
61,BRK-B,2022-04-28,331.2699890136719
62,BRK-B,2022-04-29,322.8299865722656
63,BRK-B,2022-05-02,318.19000244140625
64,BRK-B,2022-05-03,318.989990234375
65,BRK-B,2022-05-04,326.79998779296875
66,BRK-B,2022-05-05,318.67999267578125
67,BRK-B,2022-05-06,318.8800048828125
68,BRK-B,2022-05-09,312.9599914550781
69,BRK-B,2022-05-10,312.5299987792969
